movieId,name,year,Mystery,Drama,Western,Sci-Fi,Horror,Film-Noir,Crime,Romance,Fantasy,Musical,Animation,War,Adventure,Action,(no genres listed),Comedy,Documentary,Children,Thriller,IMAX
986,Fly Away Home,1996,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
987,Bliss,1997,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
988,Grace of My Heart,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
990,Maximum Risk,1996,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
991,Michael Collins,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
992,"Rich Man's Wife, The",1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
994,Big Night,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
996,Last Man Standing,1996,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
997,Caught,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
998,Set It Off,1996,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
999,2 Days in the Valley,1996,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1003,Extreme Measures,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1004,"Glimmer Man, The",1996,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1005,D3: The Mighty Ducks,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1006,"Chamber, The",1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1007,"Apple Dumpling Gang, The",1975,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1008,"Davy Crockett, King of the Wild Frontier",1955,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1009,Escape to Witch Mountain,1975,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1010,"Love Bug, The",1969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1011,Herbie Rides Again,1974,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
1012,Old Yeller,1957,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1013,"Parent Trap, The",1961,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1014,Pollyanna,1960,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1015,Homeward Bound: The Incredible Journey,1993,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1016,"Shaggy Dog, The",1959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1017,Swiss Family Robinson,1960,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1018,That Darn Cat!,1965,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1019,"20,000 Leagues Under the Sea",1954,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1020,Cool Runnings,1993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1021,Angels in the Outfield,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1022,Cinderella,1950,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False
1023,Winnie the Pooh and the Blustery Day,1968,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1024,"Three Caballeros, The",1945,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1025,"Sword in the Stone, The",1963,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False
1026,So Dear to My Heart,1949,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1027,Robin Hood: Prince of Thieves,1991,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1028,Mary Poppins,1964,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
1029,Dumbo,1941,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1030,Pete's Dragon,1977,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False
1031,Bedknobs and Broomsticks,1971,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1032,Alice in Wonderland,1951,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False
1033,"Fox and the Hound, The",1981,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1034,Freeway,1996,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1035,"Sound of Music, The",1965,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1036,Die Hard,1988,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1037,"Lawnmower Man, The",1992,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1040,"Secret Agent, The",1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1041,Secrets & Lies,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1042,That Thing You Do!,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1043,To Gillian on Her 37th Birthday,1996,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1044,Surviving Picasso,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1046,Beautiful Thing,1996,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1047,"Long Kiss Goodnight, The",1996,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1049,"Ghost and the Darkness, The",1996,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1050,Looking for Richard,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1051,Trees Lounge,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
